Id,Outcome Type
4855,Return to Owner
4856,Adoption
4857,Adoption
4858,Adoption
4859,Adoption
4860,Transfer
4861,Adoption
4862,Adoption
4863,Return to Owner
4864,Euthanasia
4865,Adoption
4866,Return to Owner
4867,Transfer
4868,Transfer
4869,Return to Owner
4870,Adoption
4871,Adoption
4872,Return to Owner
4873,Adoption
4874,Transfer
4875,Euthanasia
4876,Adoption
4877,Adoption
4878,Adoption
4879,Adoption
4880,Adoption
4881,Adoption
4882,Return to Owner
4883,Return to Owner
4884,Return to Owner
4885,Return to Owner
4886,Adoption
4887,Transfer
4888,Transfer
4889,Adoption
4890,Adoption
4891,Adoption
4892,Adoption
4893,Adoption
4894,Adoption
4895,Adoption
4896,Adoption
4897,Adoption
4898,Return to Owner
4899,Return to Owner
4900,Transfer
4901,Transfer
4902,Transfer
4903,Return to Owner
4904,Adoption
4905,Adoption
4906,Return to Owner
4907,Return to Owner
4908,Transfer
4909,Adoption
4910,Adoption
4911,Adoption
4912,Adoption
4913,Adoption
4914,Adoption
4915,Adoption
4916,Adoption
4917,Adoption
4918,Adoption
4919,Adoption
4920,Adoption
4921,Adoption
4922,Transfer
4923,Transfer
4924,Adoption
4925,Adoption
4926,Adoption
4927,Adoption
4928,Return to Owner
4929,Adoption
4930,Adoption
4931,Adoption
4932,Adoption
4933,Adoption
4934,Adoption
4935,Adoption
4936,Transfer
4937,Transfer
4938,Adoption
4939,Adoption
4940,Transfer
4941,Adoption
4942,Adoption
4943,Adoption
4944,Adoption
4945,Adoption
4946,Adoption
4947,Transfer
4948,Adoption
4949,Adoption
4950,Adoption
4951,Adoption
4952,Adoption
4953,Transfer
4954,Transfer
4955,Adoption
4956,Adoption
4957,Adoption
4958,Transfer
4959,Adoption
4960,Adoption
4961,Adoption
4962,Adoption
4963,Adoption
4964,Adoption
4965,Transfer
4966,Adoption
4967,Adoption
4968,Adoption
4969,Adoption
4970,Adoption
4971,Return to Owner
4972,Adoption
4973,Transfer
4974,Transfer
4975,Adoption
4976,Adoption
4977,Adoption
4978,Return to Owner
4979,Adoption
4980,Return to Owner
4981,Adoption
4982,Transfer
4983,Adoption
4984,Adoption
4985,Transfer
4986,Adoption
4987,Adoption
4988,Adoption
4989,Adoption
4990,Transfer
4991,Adoption
4992,Adoption
4993,Adoption
4994,Adoption
4995,Adoption
4996,Return to Owner
4997,Adoption
4998,Adoption
4999,Adoption
5000,Return to Owner
5001,Return to Owner
5002,Return to Owner
5003,Transfer
5004,Adoption
5005,Adoption
5006,Adoption
5007,Adoption
5008,Return to Owner
5009,Adoption
5010,Adoption
5011,Adoption
5012,Adoption
5013,Adoption
5014,Adoption
5015,Transfer
5016,Adoption
5017,Transfer
5018,Adoption
5019,Adoption
5020,Adoption
5021,Adoption
5022,Return to Owner
5023,Adoption
5024,Transfer
5025,Adoption
5026,Adoption
5027,Transfer
5028,Adoption
5029,Return to Owner
5030,Adoption
5031,Adoption
5032,Adoption
5033,Adoption
5034,Adoption
5035,Adoption
5036,Adoption
5037,Return to Owner
5038,Adoption
5039,Adoption
5040,Return to Owner
5041,Return to Owner
5042,Adoption
5043,Adoption
5044,Adoption
5045,Transfer
5046,Adoption
5047,Transfer
5048,Transfer
5049,Transfer
5050,Adoption
5051,Adoption
5052,Transfer
5053,Adoption
5054,Adoption
5055,Adoption
5056,Adoption
5057,Transfer
5058,Adoption
5059,Adoption
5060,Transfer
5061,Adoption
5062,Adoption
5063,Adoption
5064,Adoption
5065,Return to Owner
5066,Transfer
5067,Transfer
5068,Transfer
5069,Adoption
5070,Return to Owner
5071,Adoption
5072,Return to Owner
5073,Return to Owner
5074,Adoption
5075,Adoption
5076,Adoption
5077,Adoption
5078,Adoption
5079,Adoption
5080,Adoption
5081,Transfer
5082,Adoption
5083,Adoption
5084,Adoption
5085,Adoption
5086,Adoption
5087,Transfer
5088,Adoption
5089,Adoption
5090,Adoption
5091,Adoption
5092,Transfer
5093,Adoption
5094,Return to Owner
5095,Return to Owner
5096,Return to Owner
5097,Adoption
5098,Transfer
5099,Transfer
5100,Return to Owner
5101,Adoption
5102,Adoption
5103,Adoption
5104,Transfer
5105,Adoption
5106,Adoption
5107,Adoption
5108,Adoption
5109,Adoption
5110,Adoption
5111,Adoption
5112,Transfer
5113,Adoption
5114,Return to Owner
5115,Adoption
5116,Adoption
5117,Adoption
5118,Adoption
5119,Adoption
5120,Transfer
5121,Adoption
5122,Adoption
5123,Adoption
5124,Adoption
5125,Adoption
5126,Adoption
5127,Adoption
5128,Adoption
5129,Adoption
5130,Transfer
5131,Return to Owner
5132,Adoption
5133,Adoption
5134,Adoption
5135,Adoption
5136,Adoption
5137,Return to Owner
5138,Return to Owner
5139,Adoption
5140,Adoption
5141,Adoption
5142,Adoption
5143,Transfer
5144,Adoption
5145,Adoption
5146,Adoption
5147,Adoption
5148,Adoption
5149,Adoption
5150,Adoption
5151,Transfer
5152,Adoption
5153,Adoption
5154,Adoption
5155,Transfer
5156,Adoption
5157,Adoption
5158,Adoption
5159,Adoption
5160,Adoption
5161,Adoption
5162,Adoption
5163,Adoption
5164,Adoption
5165,Transfer
5166,Transfer
5167,Adoption
5168,Transfer
5169,Transfer
5170,Return to Owner
5171,Adoption
5172,Adoption
5173,Adoption
5174,Adoption
5175,Transfer
5176,Adoption
5177,Transfer
5178,Adoption
5179,Adoption
5180,Adoption
5181,Adoption
5182,Transfer
5183,Adoption
5184,Return to Owner
5185,Adoption
5186,Adoption
5187,Adoption
5188,Adoption
5189,Return to Owner
5190,Transfer
5191,Adoption
5192,Adoption
5193,Transfer
5194,Euthanasia
5195,Adoption
5196,Transfer
5197,Adoption
5198,Adoption
5199,Transfer
5200,Return to Owner
5201,Adoption
5202,Adoption
5203,Adoption
5204,Return to Owner
5205,Adoption
5206,Transfer
5207,Return to Owner
5208,Adoption
5209,Transfer
5210,Adoption
5211,Adoption
5212,Transfer
5213,Adoption
5214,Return to Owner
5215,Transfer
5216,Adoption
5217,Adoption
5218,Adoption
5219,Return to Owner
5220,Transfer
5221,Transfer
5222,Adoption
5223,Adoption
5224,Transfer
5225,Return to Owner
5226,Adoption
5227,Transfer
5228,Adoption
5229,Adoption
5230,Adoption
5231,Adoption
5232,Adoption
5233,Adoption
5234,Transfer
5235,Adoption
5236,Adoption
5237,Adoption
5238,Adoption
5239,Adoption
5240,Adoption
5241,Adoption
5242,Adoption
5243,Return to Owner
5244,Transfer
5245,Return to Owner
5246,Adoption
5247,Adoption
5248,Adoption
5249,Adoption
5250,Adoption
5251,Adoption
5252,Adoption
5253,Transfer
5254,Adoption
5255,Adoption
5256,Adoption
5257,Adoption
5258,Return to Owner
5259,Transfer
5260,Transfer
5261,Adoption
5262,Adoption
5263,Adoption
5264,Adoption
5265,Transfer
5266,Return to Owner
5267,Adoption
5268,Adoption
5269,Transfer
5270,Return to Owner
5271,Adoption
5272,Adoption
5273,Transfer
5274,Transfer
5275,Adoption
5276,Return to Owner
5277,Adoption
5278,Adoption
5279,Adoption
5280,Adoption
5281,Adoption
5282,Adoption
5283,Adoption
5284,Adoption
5285,Transfer
5286,Adoption
5287,Adoption
5288,Return to Owner
5289,Adoption
5290,Adoption
5291,Adoption
5292,Return to Owner
5293,Return to Owner
5294,Transfer
5295,Return to Owner
5296,Adoption
5297,Adoption
5298,Adoption
5299,Adoption
5300,Adoption
5301,Transfer
5302,Return to Owner
5303,Adoption
5304,Adoption
5305,Adoption
5306,Adoption
5307,Transfer
5308,Return to Owner
5309,Adoption
5310,Return to Owner
5311,Adoption
5312,Adoption
5313,Return to Owner
5314,Adoption
5315,Adoption
5316,Adoption
5317,Return to Owner
5318,Adoption
5319,Adoption
5320,Adoption
5321,Adoption
5322,Return to Owner
5323,Return to Owner
5324,Adoption
5325,Adoption
5326,Transfer
5327,Return to Owner
5328,Adoption
5329,Adoption
5330,Adoption
5331,Adoption
5332,Adoption
5333,Adoption
5334,Adoption
5335,Transfer
5336,Transfer
5337,Adoption
5338,Adoption
5339,Return to Owner
5340,Return to Owner
5341,Transfer
5342,Adoption
5343,Return to Owner
5344,Adoption
5345,Return to Owner
5346,Adoption
5347,Transfer
5348,Transfer
5349,Adoption
5350,Euthanasia
5351,Adoption
5352,Transfer
5353,Adoption
5354,Adoption
5355,Return to Owner
5356,Transfer
5357,Adoption
5358,Return to Owner
5359,Transfer
5360,Return to Owner
5361,Adoption
5362,Adoption
5363,Adoption
5364,Adoption
5365,Adoption
5366,Adoption
5367,Adoption
5368,Transfer
5369,Transfer
5370,Transfer
5371,Adoption
5372,Transfer
5373,Transfer
5374,Transfer
5375,Return to Owner
5376,Adoption
5377,Adoption
5378,Adoption
5379,Return to Owner
5380,Return to Owner
5381,Adoption
5382,Adoption
5383,Adoption
5384,Adoption
5385,Adoption
5386,Adoption
5387,Return to Owner
5388,Adoption
5389,Adoption
5390,Adoption
5391,Adoption
5392,Adoption
5393,Return to Owner
5394,Adoption
5395,Adoption
5396,Adoption
5397,Return to Owner
5398,Return to Owner
5399,Transfer
5400,Return to Owner
5401,Return to Owner
5402,Transfer
5403,Adoption
5404,Return to Owner
5405,Adoption
5406,Transfer
5407,Adoption
5408,Adoption
5409,Adoption
5410,Transfer
5411,Adoption
5412,Adoption
5413,Adoption
5414,Adoption
5415,Adoption
5416,Transfer
5417,Transfer
5418,Adoption
5419,Return to Owner
5420,Adoption
5421,Transfer
5422,Adoption
5423,Adoption
5424,Adoption
5425,Adoption
5426,Adoption
5427,Adoption
5428,Adoption
5429,Adoption
5430,Adoption
5431,Adoption
5432,Adoption
5433,Adoption
5434,Adoption
5435,Adoption
5436,Adoption
5437,Adoption
5438,Return to Owner
5439,Return to Owner
5440,Adoption
5441,Adoption
5442,Adoption
5443,Return to Owner
5444,Transfer
5445,Adoption
5446,Adoption
5447,Adoption
5448,Adoption
5449,Adoption
5450,Adoption
5451,Adoption
5452,Adoption
5453,Adoption
5454,Adoption
5455,Adoption
5456,Adoption
5457,Adoption
5458,Adoption
5459,Adoption
5460,Adoption
5461,Transfer
5462,Adoption
5463,Adoption
5464,Transfer
5465,Adoption
5466,Adoption
5467,Adoption
5468,Transfer
5469,Adoption
5470,Transfer
5471,Adoption
5472,Return to Owner
5473,Adoption
5474,Return to Owner
5475,Return to Owner
5476,Adoption
5477,Adoption
5478,Return to Owner
5479,Return to Owner
5480,Transfer
5481,Adoption
5482,Adoption
5483,Return to Owner
5484,Transfer
5485,Adoption
5486,Transfer
5487,Transfer
5488,Transfer
5489,Return to Owner
5490,Adoption
5491,Adoption
5492,Adoption
5493,Adoption
5494,Adoption
5495,Adoption
5496,Return to Owner
5497,Adoption
5498,Return to Owner
5499,Adoption
5500,Adoption
5501,Transfer
5502,Return to Owner
5503,Transfer
5504,Transfer
5505,Adoption
5506,Adoption
5507,Adoption
5508,Return to Owner
5509,Adoption
5510,Return to Owner
5511,Adoption
5512,Euthanasia
5513,Adoption
5514,Transfer
5515,Transfer
5516,Transfer
5517,Adoption
5518,Adoption
5519,Transfer
5520,Adoption
5521,Adoption
5522,Adoption
5523,Transfer
5524,Transfer
5525,Adoption
5526,Adoption
5527,Adoption
5528,Transfer
5529,Adoption
5530,Return to Owner
5531,Adoption
5532,Return to Owner
5533,Adoption
5534,Adoption
5535,Adoption
5536,Adoption
5537,Transfer
5538,Return to Owner
5539,Adoption
5540,Transfer
5541,Adoption
5542,Adoption
5543,Adoption
5544,Adoption
5545,Transfer
5546,Adoption
5547,Adoption
5548,Adoption
5549,Adoption
5550,Return to Owner
5551,Adoption
5552,Return to Owner
5553,Transfer
5554,Adoption
5555,Adoption
5556,Return to Owner
5557,Adoption
5558,Adoption
5559,Adoption
5560,Adoption
5561,Adoption
5562,Adoption
5563,Adoption
5564,Transfer
5565,Adoption
5566,Adoption
5567,Adoption
5568,Adoption
5569,Adoption
5570,Adoption
5571,Adoption
5572,Adoption
5573,Transfer
5574,Transfer
5575,Adoption
5576,Return to Owner
5577,Adoption
5578,Transfer
5579,Transfer
5580,Return to Owner
5581,Adoption
5582,Adoption
5583,Adoption
5584,Adoption
5585,Adoption
5586,Transfer
5587,Adoption
5588,Adoption
5589,Transfer
5590,Euthanasia
5591,Transfer
5592,Adoption
5593,Adoption
5594,Return to Owner
5595,Adoption
5596,Adoption
5597,Return to Owner
5598,Adoption
5599,Return to Owner
5600,Adoption
5601,Adoption
5602,Adoption
5603,Transfer
5604,Transfer
5605,Adoption
5606,Adoption
5607,Adoption
5608,Adoption
5609,Adoption
5610,Return to Owner
5611,Adoption
5612,Adoption
5613,Return to Owner
5614,Adoption
5615,Adoption
5616,Transfer
5617,Adoption
5618,Return to Owner
5619,Adoption
5620,Transfer
5621,Adoption
5622,Adoption
5623,Transfer
5624,Adoption
5625,Adoption
5626,Adoption
5627,Transfer
5628,Transfer
5629,Transfer
5630,Adoption
5631,Adoption
5632,Return to Owner
5633,Adoption
5634,Adoption
5635,Return to Owner
5636,Adoption
5637,Adoption
5638,Adoption
5639,Return to Owner
5640,Transfer
5641,Transfer
5642,Return to Owner
5643,Adoption
5644,Return to Owner
5645,Adoption
5646,Adoption
5647,Adoption
5648,Return to Owner
5649,Transfer
5650,Return to Owner
5651,Transfer
5652,Transfer
5653,Adoption
5654,Adoption
5655,Return to Owner
5656,Adoption
5657,Return to Owner
5658,Return to Owner
5659,Adoption
5660,Transfer
5661,Adoption
5662,Return to Owner
5663,Adoption
5664,Return to Owner
5665,Adoption
5666,Adoption
5667,Adoption
5668,Transfer
5669,Return to Owner
5670,Adoption
5671,Transfer
5672,Adoption
5673,Return to Owner
5674,Adoption
5675,Transfer
5676,Return to Owner
5677,Adoption
5678,Adoption
5679,Return to Owner
5680,Transfer
5681,Adoption
5682,Adoption
5683,Return to Owner
5684,Adoption
5685,Transfer
5686,Adoption
5687,Adoption
5688,Adoption
5689,Adoption
5690,Adoption
5691,Adoption
5692,Adoption
5693,Adoption
5694,Adoption
5695,Return to Owner
5696,Transfer
5697,Transfer
5698,Return to Owner
5699,Adoption
5700,Return to Owner
5701,Return to Owner
5702,Return to Owner
5703,Transfer
5704,Adoption
5705,Adoption
5706,Adoption
5707,Transfer
5708,Adoption
5709,Adoption
5710,Adoption
5711,Adoption
5712,Adoption
5713,Transfer
5714,Adoption
5715,Adoption
5716,Adoption
5717,Adoption
5718,Adoption
5719,Adoption
5720,Adoption
5721,Transfer
5722,Transfer
5723,Transfer
5724,Adoption
5725,Euthanasia
5726,Adoption
5727,Euthanasia
5728,Adoption
5729,Transfer
5730,Transfer
5731,Adoption
5732,Adoption
5733,Adoption
5734,Transfer
5735,Adoption
5736,Adoption
5737,Adoption
5738,Transfer
5739,Adoption
5740,Return to Owner
5741,Adoption
5742,Adoption
5743,Adoption
5744,Adoption
5745,Adoption
5746,Adoption
5747,Euthanasia
5748,Adoption
5749,Transfer
5750,Transfer
5751,Adoption
5752,Adoption
5753,Transfer
5754,Return to Owner
5755,Adoption
5756,Adoption
5757,Return to Owner
5758,Adoption
5759,Transfer
5760,Adoption
5761,Adoption
5762,Adoption
5763,Adoption
5764,Return to Owner
5765,Adoption
5766,Transfer
5767,Adoption
5768,Adoption
5769,Adoption
5770,Return to Owner
5771,Adoption
5772,Adoption
5773,Adoption
5774,Adoption
5775,Adoption
5776,Return to Owner
5777,Adoption
5778,Adoption
5779,Adoption
5780,Adoption
5781,Transfer
5782,Return to Owner
5783,Adoption
5784,Adoption
5785,Adoption
5786,Adoption
5787,Return to Owner
5788,Transfer
5789,Adoption
5790,Transfer
5791,Adoption
5792,Return to Owner
5793,Adoption
5794,Adoption
5795,Return to Owner
5796,Adoption
5797,Adoption
5798,Transfer
5799,Adoption
5800,Return to Owner
5801,Transfer
5802,Adoption
5803,Adoption
5804,Transfer
5805,Adoption
5806,Adoption
5807,Return to Owner
5808,Return to Owner
5809,Transfer
5810,Adoption
5811,Adoption
5812,Transfer
5813,Adoption
5814,Return to Owner
5815,Adoption
5816,Adoption
5817,Adoption
5818,Adoption
5819,Transfer
5820,Adoption
5821,Adoption
5822,Adoption
5823,Adoption
5824,Adoption
5825,Adoption
5826,Return to Owner
5827,Adoption
5828,Return to Owner
5829,Adoption
5830,Adoption
5831,Adoption
5832,Transfer
5833,Return to Owner
5834,Adoption
5835,Transfer
5836,Adoption
5837,Adoption
5838,Adoption
5839,Adoption
5840,Adoption
5841,Adoption
5842,Adoption
5843,Transfer
5844,Return to Owner
5845,Adoption
5846,Transfer
5847,Adoption
5848,Return to Owner
5849,Adoption
5850,Adoption
5851,Transfer
5852,Adoption
5853,Adoption
5854,Adoption
5855,Adoption
5856,Return to Owner
5857,Return to Owner
5858,Adoption
5859,Adoption
5860,Adoption
5861,Adoption
5862,Transfer
5863,Adoption
5864,Return to Owner
5865,Adoption
5866,Transfer
5867,Adoption
5868,Adoption
5869,Adoption
5870,Adoption
5871,Transfer
5872,Adoption
5873,Adoption
5874,Adoption
5875,Adoption
5876,Transfer
5877,Transfer
5878,Transfer
5879,Transfer
5880,Adoption
5881,Return to Owner
5882,Euthanasia
5883,Adoption
5884,Adoption
5885,Adoption
5886,Return to Owner
5887,Return to Owner
5888,Adoption
5889,Adoption
5890,Transfer
5891,Adoption
5892,Adoption
5893,Return to Owner
5894,Adoption
5895,Transfer
5896,Adoption
5897,Transfer
5898,Return to Owner
5899,Adoption
5900,Adoption
5901,Adoption
5902,Adoption
5903,Transfer
5904,Adoption
5905,Return to Owner
5906,Transfer
5907,Transfer
5908,Transfer
5909,Adoption
5910,Adoption
5911,Return to Owner
5912,Transfer
5913,Transfer
5914,Adoption
5915,Adoption
5916,Transfer
5917,Adoption
5918,Adoption
5919,Return to Owner
5920,Adoption
5921,Return to Owner
5922,Return to Owner
5923,Transfer
5924,Return to Owner
5925,Adoption
5926,Adoption
5927,Adoption
5928,Return to Owner
5929,Adoption
5930,Return to Owner
5931,Adoption
5932,Return to Owner
5933,Transfer
5934,Return to Owner
5935,Adoption
5936,Adoption
5937,Adoption
5938,Return to Owner
5939,Adoption
5940,Transfer
5941,Adoption
5942,Euthanasia
5943,Adoption
5944,Adoption
5945,Adoption
5946,Transfer
5947,Return to Owner
5948,Adoption
5949,Adoption
5950,Adoption
5951,Adoption
5952,Transfer
5953,Transfer
5954,Transfer
5955,Return to Owner
5956,Return to Owner
5957,Adoption
5958,Adoption
5959,Adoption
5960,Transfer
5961,Adoption
5962,Transfer
5963,Transfer
5964,Adoption
5965,Adoption
5966,Return to Owner
5967,Adoption
5968,Transfer
5969,Adoption
5970,Adoption
5971,Euthanasia
5972,Adoption
5973,Adoption
5974,Transfer
5975,Adoption
5976,Return to Owner
5977,Return to Owner
5978,Adoption
5979,Return to Owner
5980,Adoption
5981,Adoption
5982,Adoption
5983,Adoption
5984,Transfer
5985,Adoption
5986,Adoption
5987,Adoption
5988,Euthanasia
5989,Return to Owner
5990,Return to Owner
5991,Transfer
5992,Adoption
5993,Return to Owner
5994,Adoption
5995,Transfer
5996,Return to Owner
5997,Adoption
5998,Adoption
5999,Adoption
6000,Adoption
6001,Adoption
6002,Adoption
6003,Adoption
6004,Transfer
6005,Adoption
6006,Transfer
6007,Adoption
6008,Transfer
6009,Adoption
6010,Adoption
6011,Transfer
6012,Transfer
6013,Adoption
6014,Adoption
6015,Adoption
6016,Return to Owner
6017,Return to Owner
6018,Adoption
6019,Adoption
6020,Adoption
6021,Adoption
6022,Return to Owner
6023,Return to Owner
6024,Adoption
6025,Adoption
6026,Return to Owner
6027,Adoption
6028,Adoption
6029,Adoption
6030,Return to Owner
6031,Adoption
6032,Transfer
6033,Adoption
6034,Transfer
6035,Adoption
6036,Return to Owner
6037,Adoption
6038,Adoption
6039,Adoption
6040,Transfer
6041,Adoption
6042,Adoption
6043,Adoption
6044,Return to Owner
6045,Adoption
6046,Transfer
6047,Transfer
6048,Adoption
6049,Adoption
6050,Adoption
6051,Adoption
6052,Adoption
6053,Transfer
6054,Adoption
6055,Adoption
6056,Adoption
6057,Transfer
6058,Adoption
6059,Transfer
6060,Adoption
6061,Return to Owner
6062,Adoption
6063,Adoption
6064,Transfer
6065,Adoption
6066,Adoption
6067,Transfer
6068,Adoption
6069,Adoption
6070,Adoption
6071,Return to Owner
6072,Adoption
6073,Adoption
6074,Transfer
6075,Adoption
6076,Return to Owner
6077,Return to Owner
6078,Adoption
6079,Adoption
6080,Return to Owner
6081,Return to Owner
6082,Adoption
6083,Adoption
6084,Adoption
6085,Transfer
6086,Adoption
6087,Adoption
6088,Transfer
6089,Adoption
6090,Transfer
6091,Adoption
6092,Adoption
6093,Adoption
6094,Transfer
6095,Adoption
6096,Transfer
6097,Return to Owner
6098,Adoption
6099,Adoption
6100,Adoption
6101,Return to Owner
6102,Return to Owner
6103,Adoption
6104,Adoption
6105,Adoption
6106,Transfer
6107,Euthanasia
6108,Adoption
6109,Adoption
6110,Adoption
6111,Adoption
6112,Return to Owner
6113,Adoption
6114,Adoption
6115,Transfer
6116,Transfer
6117,Adoption
6118,Adoption
6119,Return to Owner
6120,Transfer
6121,Adoption
6122,Transfer
6123,Adoption
6124,Adoption
6125,Return to Owner
6126,Transfer
6127,Adoption
6128,Adoption
6129,Return to Owner
6130,Adoption
6131,Transfer
6132,Transfer
6133,Adoption
6134,Transfer
6135,Adoption
6136,Adoption
6137,Return to Owner
6138,Adoption
6139,Adoption
6140,Transfer
6141,Adoption
6142,Transfer
6143,Adoption
6144,Adoption
6145,Return to Owner
6146,Adoption
